Date: Week,Product,Product → Target DPCI,Product → Muffin Product Line,Sales Dollars,Sales Units,Stores Scanning,PODs Scanning,Promo Sales Dollars,Promo Sales Units
"Nov 24, 2025 - Nov 30, 2025",Strawberry Bananza YoGos–4 count,284-10-4983,Smoothie Pouches,$37524.32 ,3691,1272,1272,$19471.09 ,2171
"Nov 24, 2025 - Nov 30, 2025",Super Chicken Dippers,270-02-0128,Kids Meals,$36141.39 ,4189,1403,1403,$16053.78 ,2152
"Nov 24, 2025 - Nov 30, 2025",Tropical Avocado Greens,211-34-0237,Smoothie Pouches,$4591.44 ,1593,434,434,$2646.02 ,1024
"Nov 24, 2025 - Nov 30, 2025",Tropical Mango Twist YoGos,284-10-0310,Smoothie Pouches,$4178.36 ,1418,391,391,$2268.70 ,868
"Dec 1, 2025 - Dec 7, 2025",Apple Berry Blast YoGos,284-10-4013,Smoothie Pouches,$4.89 ,1,1,1,$0.00 ,0
"Dec 1, 2025 - Dec 7, 2025",Apple Berry Blast YoGos–4 count,284-10-8661,Smoothie Pouches,$30912.03 ,2623,1155,1155,$1714.71 ,165
"Dec 1, 2025 - Dec 7, 2025",Apple Pie Oat Bakes,071-20-0967,Kids Lunchbox,$28447.41 ,5935,1532,1532,$20516.65 ,4595
"Dec 1, 2025 - Dec 7, 2025",Banana Pitaya Rings,007-10-0291,Toddler Snack,$47314.24 ,9699,1642,1642,$3163.83 ,730
"Dec 1, 2025 - Dec 7, 2025",Berry Banana Blast,211-34-0231,Smoothie Pouches,$24990.21 ,7470,1492,1492,$3726.69 ,1267
"Dec 1, 2025 - Dec 7, 2025",Berry Banana Blast–4 count,211-34-0239,Smoothie Pouches,$10561.25 ,913,416,416,$475.59 ,48
"Dec 1, 2025 - Dec 7, 2025",Blueberry Carrot Puffs,007-10-3297,Toddler Snack,$0.00 ,0,0,0,$0.00 ,0
"Dec 1, 2025 - Dec 7, 2025",Blueberry Muffin Oat Bakes,071-20-0966,Kids Lunchbox,$39826.25 ,8195,1599,1599,$26676.33 ,5971
"Dec 1, 2025 - Dec 7, 2025",Chicken Veggie Sliders,270-02-8577,Kids Meals,$35945.30 ,3683,1220,1220,$2192.60 ,260
"Dec 1, 2025 - Dec 7, 2025",Chocolate Chip Oat Bakes,071-20-0965,Kids Lunchbox,$39500.45 ,8075,1560,1560,$25451.95 ,5697
"Dec 1, 2025 - Dec 7, 2025",Green Dream,211-34-0232,Smoothie Pouches,$20550.95 ,6152,1458,1458,$3112.66 ,1062
"Dec 1, 2025 - Dec 7, 2025",Green Dream–4 count,211-34-0240,Smoothie Pouches,$2823.39 ,247,141,141,$91.79 ,9
"Dec 1, 2025 - Dec 7, 2025",Kale Apple Curls,007-10-2035,Toddler Snack,$60452.14 ,12382,1634,1634,$4148.46 ,965
"Dec 1, 2025 - Dec 7, 2025",Mac + Cheesy Veggie Loops,071-06-0658,BFY Snacks,$4903.20 ,958,425,425,$2381.74 ,530
"Dec 1, 2025 - Dec 7, 2025",Mini Turkey Kale Meatballs,270-02-2902,Kids Meals,$58536.23 ,6005,1492,1492,$3990.03 ,475
"Dec 1, 2025 - Dec 7, 2025",Organic Oatmeal Baby Cereal,007-10-9801,Baby Cereal,$37257.65 ,7697,1561,1561,$19538.95 ,4604
"Dec 1, 2025 - Dec 7, 2025",Pineapple Guava Punch,211-34-0236,Smoothie Pouches,$3151.51 ,961,219,219,$521.59 ,181
"Dec 1, 2025 - Dec 7, 2025",Pizzalicious Veggie Loops,071-06-0659,BFY Snacks,$4794.69 ,941,404,404,$2403.21 ,536
"Dec 1, 2025 - Dec 7, 2025",Strawberry Banana Shake,211-34-0230,Smoothie Pouches,$27045.92 ,8042,1539,1539,$3513.10 ,1196
"Dec 1, 2025 - Dec 7, 2025",Strawberry Banana Shake–4 count,211-34-0238,Smoothie Pouches,$25450.45 ,2195,1019,1019,$1392.01 ,139
"Dec 1, 2025 - Dec 7, 2025",Strawberry Bananza YoGos,284-10-1821,Smoothie Pouches,$3830.26 ,1134,382,382,$498.97 ,168
"Dec 1, 2025 - Dec 7, 2025",Strawberry Bananza YoGos–4 count,284-10-4983,Smoothie Pouches,$36490.30 ,3094,1187,1187,$1617.56 ,158
"Dec 1, 2025 - Dec 7, 2025",Super Chicken Dippers,270-02-0128,Kids Meals,$43819.82 ,4500,1459,1459,$2853.11 ,338
"Dec 1, 2025 - Dec 7, 2025",Tropical Avocado Greens,211-34-0237,Smoothie Pouches,$5962.86 ,1807,452,452,$1016.93 ,350
"Dec 1, 2025 - Dec 7, 2025",Tropical Mango Twist YoGos,284-10-0310,Smoothie Pouches,$4044.03 ,1192,377,377,$512.17 ,173
"Dec 8, 2025 - Dec 14, 2025",Apple Berry Blast YoGos,284-10-4013,Smoothie Pouches,$6.98 ,2,1,1,$0.00 ,0
"Dec 8, 2025 - Dec 14, 2025",Apple Berry Blast YoGos–4 count,284-10-8661,Smoothie Pouches,$30836.66 ,2679,1162,1162,$4595.36 ,465
"Dec 8, 2025 - Dec 14, 2025",Apple Pie Oat Bakes,071-20-0967,Kids Lunchbox,$25739.22 ,5072,1495,1495,$18205.48 ,3795
"Dec 8, 2025 - Dec 14, 2025",Banana Pitaya Rings,007-10-0291,Toddler Snack,$49671.47 ,10374,1661,1661,$6838.82 ,1655
"Dec 8, 2025 - Dec 14, 2025",Berry Banana Blast,211-34-0231,Smoothie Pouches,$27194.07 ,8728,1503,1503,$14140.04 ,4890
"Dec 8, 2025 - Dec 14, 2025",Berry Banana Blast–4 count,211-34-0239,Smoothie Pouches,$10993.39 ,995,422,422,$1625.71 ,168
"Dec 8, 2025 - Dec 14, 2025",Blueberry Carrot Puffs,007-10-3297,Toddler Snack,$0.00 ,0,0,0,$0.00 ,0
"Dec 8, 2025 - Dec 14, 2025",Blueberry Muffin Oat Bakes,071-20-0966,Kids Lunchbox,$36437.21 ,7098,1580,1580,$23602.48 ,4920
"Dec 8, 2025 - Dec 14, 2025",Chicken Veggie Sliders,270-02-8577,Kids Meals,$36755.15 ,3888,1217,1217,$7017.86 ,859
"Dec 8, 2025 - Dec 14, 2025",Chocolate Chip Oat Bakes,071-20-0965,Kids Lunchbox,$35188.79 ,6813,1525,1525,$21670.75 ,4519
"Dec 8, 2025 - Dec 14, 2025",Green Dream,211-34-0232,Smoothie Pouches,$23120.97 ,7461,1522,1522,$12889.00 ,4459
"Dec 8, 2025 - Dec 14, 2025",Green Dream–4 count,211-34-0240,Smoothie Pouches,$2878.98 ,265,144,144,$441.95 ,45
"Dec 8, 2025 - Dec 14, 2025",Kale Apple Curls,007-10-2035,Toddler Snack,$61363.39 ,12825,1649,1649,$8716.54 ,2112
"Dec 8, 2025 - Dec 14, 2025",Mac + Cheesy Veggie Loops,071-06-0658,BFY Snacks,$4437.30 ,849,410,410,$2444.26 ,511
"Dec 8, 2025 - Dec 14, 2025",Mini Turkey Kale Meatballs,270-02-2902,Kids Meals,$56899.53 ,6017,1481,1481,$10600.87 ,1313
"Dec 8, 2025 - Dec 14, 2025",Organic Oatmeal Baby Cereal,007-10-9801,Baby Cereal,$34969.16 ,7199,1520,1520,$16202.86 ,3909
"Dec 8, 2025 - Dec 14, 2025",Pineapple Guava Punch,211-34-0236,Smoothie Pouches,$3705.13 ,1265,225,225,$2395.33 ,838
"Dec 8, 2025 - Dec 14, 2025",Pizzalicious Veggie Loops,071-06-0659,BFY Snacks,$4636.82 ,889,404,404,$2541.80 ,534
"Dec 8, 2025 - Dec 14, 2025",Strawberry Banana Shake,211-34-0230,Smoothie Pouches,$31793.11 ,10119,1546,1546,$14915.48 ,5170
"Dec 8, 2025 - Dec 14, 2025",Strawberry Banana Shake–4 count,211-34-0238,Smoothie Pouches,$21529.41 ,1915,921,921,$3202.64 ,335
"Dec 8, 2025 - Dec 14, 2025",Strawberry Bananza YoGos,284-10-1821,Smoothie Pouches,$4275.93 ,1333,373,373,$1890.90 ,641
"Dec 8, 2025 - Dec 14, 2025",Strawberry Bananza YoGos–4 count,284-10-4983,Smoothie Pouches,$36279.83 ,3152,1240,1240,$5304.17 ,539
"Dec 8, 2025 - Dec 14, 2025",Super Chicken Dippers,270-02-0128,Kids Meals,$48779.32 ,5142,1488,1488,$8298.32 ,1026
"Dec 8, 2025 - Dec 14, 2025",Tropical Avocado Greens,211-34-0237,Smoothie Pouches,$8054.55 ,2653,472,472,$4983.14 ,1728
"Dec 8, 2025 - Dec 14, 2025",Tropical Mango Twist YoGos,284-10-0310,Smoothie Pouches,$4219.47 ,1332,370,370,$2197.17 ,748
"Dec 15, 2025 - Dec 21, 2025",Apple Berry Blast YoGos,284-10-4013,Smoothie Pouches,$-27.92 ,-8,0,0,$0.00 ,0
"Dec 15, 2025 - Dec 21, 2025",Apple Berry Blast YoGos–4 count,284-10-8661,Smoothie Pouches,$32342.16 ,2732,1166,1166,$981.04 ,89
"Dec 15, 2025 - Dec 21, 2025",Apple Pie Oat Bakes,071-20-0967,Kids Lunchbox,$19446.01 ,3370,1320,1320,$2446.27 ,484
"Dec 15, 2025 - Dec 21, 2025",Banana Pitaya Rings,007-10-0291,Toddler Snack,$58162.23 ,12011,1676,1676,$5288.17 ,1268
"Dec 15, 2025 - Dec 21, 2025","Banana, Strawberry, Butternut Squash Minis",007-10-2732,Toddler Snack,$0.00 ,0,0,0,$0.00 ,0
"Dec 15, 2025 - Dec 21, 2025",Berry Banana Blast,211-34-0231,Smoothie Pouches,$26237.64 ,7680,1479,1479,$604.63 ,195
"Dec 15, 2025 - Dec 21, 2025",Berry Banana Blast–4 count,211-34-0239,Smoothie Pouches,$12430.00 ,1082,433,433,$182.41 ,17
"Dec 15, 2025 - Dec 21, 2025",Blueberry Carrot Puffs,007-10-3297,Toddler Snack,$976.22 ,211,40,40,$215.82 ,55
"Dec 15, 2025 - Dec 21, 2025",Blueberry Muffin Oat Bakes,071-20-0966,Kids Lunchbox,$32590.10 ,5623,1520,1520,$3425.33 ,674
"Dec 15, 2025 - Dec 21, 2025",Cheesy White Cheddar Stellar Puffs,007-10-6435,Toddler Snack,$0.00 ,0,0,0,$0.00 ,0
"Dec 15, 2025 - Dec 21, 2025",Chicken Veggie Sliders,270-02-8577,Kids Meals,$33881.25 ,3455,1199,1199,$1099.17 ,123
"Dec 15, 2025 - Dec 21, 2025",Chocolate Chip Oat Bakes,071-20-0965,Kids Lunchbox,$27960.74 ,4827,1449,1449,$2932.88 ,571
"Dec 15, 2025 - Dec 21, 2025",Cinna-Banana Twist Stellar Puffs,007-10-5166,Toddler Snack,$0.00 ,0,0,0,$0.00 ,0
"Dec 15, 2025 - Dec 21, 2025",Green Dream,211-34-0232,Smoothie Pouches,$21333.12 ,6255,1476,1476,$495.23 ,158
"Dec 15, 2025 - Dec 21, 2025",Green Dream–4 count,211-34-0240,Smoothie Pouches,$3678.92 ,337,164,164,$110.08 ,10
"Dec 15, 2025 - Dec 21, 2025",Kale Apple Curls,007-10-2035,Toddler Snack,$69528.38 ,14382,1661,1661,$6582.38 ,1588
"Dec 15, 2025 - Dec 21, 2025",Mac + Cheesy Veggie Loops,071-06-0658,BFY Snacks,$3908.26 ,664,360,360,$160.65 ,28
"Dec 15, 2025 - Dec 21, 2025","Mango, Blueberry, Zucchini, Banana Minis",007-10-3137,Toddler Snack,$0.00 ,0,0,0,$0.00 ,0
"Dec 15, 2025 - Dec 21, 2025",Mini Turkey Kale Meatballs,270-02-2902,Kids Meals,$51301.63 ,5223,1450,1450,$1602.52 ,178
"Dec 15, 2025 - Dec 21, 2025",Organic Oatmeal Baby Cereal,007-10-9801,Baby Cereal,$35492.63 ,6288,1529,1529,$2744.27 ,534
"Dec 15, 2025 - Dec 21, 2025",Pineapple Guava Punch,211-34-0236,Smoothie Pouches,$3120.85 ,931,212,212,$111.68 ,35
"Dec 15, 2025 - Dec 21, 2025",Pizzalicious Veggie Loops,071-06-0659,BFY Snacks,$3949.17 ,675,367,367,$134.52 ,25
"Dec 15, 2025 - Dec 21, 2025",Strawberry Banana Shake,211-34-0230,Smoothie Pouches,$25430.69 ,7455,1483,1483,$555.41 ,181
"Dec 15, 2025 - Dec 21, 2025",Strawberry Banana Shake–4 count,211-34-0238,Smoothie Pouches,$31919.71 ,2739,1142,1142,$911.75 ,87
"Dec 15, 2025 - Dec 21, 2025",Strawberry Bananza YoGos,284-10-1821,Smoothie Pouches,$3235.28 ,934,321,321,$38.35 ,11
"Dec 15, 2025 - Dec 21, 2025",Strawberry Bananza YoGos–4 count,284-10-4983,Smoothie Pouches,$36302.27 ,3060,1189,1189,$902.49 ,82
"Dec 15, 2025 - Dec 21, 2025",Super Chicken Dippers,270-02-0128,Kids Meals,$42104.92 ,4291,1415,1415,$1449.30 ,162
"Dec 15, 2025 - Dec 21, 2025",Tropical Avocado Greens,211-34-0237,Smoothie Pouches,$6079.89 ,1801,454,454,$180.76 ,59
"Dec 15, 2025 - Dec 21, 2025",Tropical Mango Twist YoGos,284-10-0310,Smoothie Pouches,$3650.35 ,1052,332,332,$49.09 ,14
"Dec 22, 2025 - Dec 28, 2025",Apple Berry Blast YoGos,284-10-4013,Smoothie Pouches,$3.49 ,1,1,1,$0.00 ,0
"Dec 22, 2025 - Dec 28, 2025",Apple Berry Blast YoGos–4 count,284-10-8661,Smoothie Pouches,$27598.99 ,2364,1110,1110,$2177.64 ,203
"Dec 22, 2025 - Dec 28, 2025",Apple Pie Oat Bakes,071-20-0967,Kids Lunchbox,$18855.00 ,3553,1344,1344,$9667.46 ,1967
"Dec 22, 2025 - Dec 28, 2025",Banana Pitaya Rings,007-10-0291,Toddler Snack,$48941.13 ,10990,1671,1671,$17576.69 ,4448
"Dec 22, 2025 - Dec 28, 2025","Banana, Strawberry, Butternut Squash Minis",007-10-2732,Toddler Snack,$0.00 ,0,0,0,$0.00 ,0
"Dec 22, 2025 - Dec 28, 2025",Berry Banana Blast,211-34-0231,Smoothie Pouches,$23182.41 ,6862,1437,1437,$1423.01 ,460
"Dec 22, 2025 - Dec 28, 2025",Berry Banana Blast–4 count,211-34-0239,Smoothie Pouches,$10664.09 ,927,423,423,$847.96 ,81
"Dec 22, 2025 - Dec 28, 2025",Blueberry Carrot Puffs,007-10-3297,Toddler Snack,$5588.63 ,1286,151,151,$3013.90 ,766
"Dec 22, 2025 - Dec 28, 2025",Blueberry Muffin Oat Bakes,071-20-0966,Kids Lunchbox,$27181.52 ,5103,1479,1479,$12578.97 ,2554
"Dec 22, 2025 - Dec 28, 2025",Cheesy White Cheddar Stellar Puffs,007-10-6435,Toddler Snack,$0.00 ,0,0,0,$0.00 ,0
"Dec 22, 2025 - Dec 28, 2025",Chicken Veggie Sliders,270-02-8577,Kids Meals,$27193.49 ,2833,1091,1091,$2613.53 ,299
"Dec 22, 2025 - Dec 28, 2025",Chocolate Chip Oat Bakes,071-20-0965,Kids Lunchbox,$23051.13 ,4290,1385,1385,$9943.34 ,2021
"Dec 22, 2025 - Dec 28, 2025",Cinna-Banana Twist Stellar Puffs,007-10-5166,Toddler Snack,$0.00 ,0,0,0,$0.00 ,0
"Dec 22, 2025 - Dec 28, 2025",Green Dream,211-34-0232,Smoothie Pouches,$19042.79 ,5648,1403,1403,$1252.22 ,410
"Dec 22, 2025 - Dec 28, 2025",Green Dream–4 count,211-34-0240,Smoothie Pouches,$2975.37 ,264,143,143,$273.23 ,26
"Dec 22, 2025 - Dec 28, 2025",Kale Apple Curls,007-10-2035,Toddler Snack,$60856.67 ,13766,1666,1666,$23909.88 ,6044
"Dec 22, 2025 - Dec 28, 2025",Mac + Cheesy Veggie Loops,071-06-0658,BFY Snacks,$3366.24 ,579,337,337,$288.84 ,53
"Dec 22, 2025 - Dec 28, 2025","Mango, Blueberry, Zucchini, Banana Minis",007-10-3137,Toddler Snack,$0.00 ,0,0,0,$0.00 ,0
"Dec 22, 2025 - Dec 28, 2025",Mini Turkey Kale Meatballs,270-02-2902,Kids Meals,$44731.41 ,4662,1434,1434,$4613.28 ,529
"Dec 22, 2025 - Dec 28, 2025",Organic Oatmeal Baby Cereal,007-10-9801,Baby Cereal,$29417.79 ,5528,1500,1500,$8257.80 ,1675
"Dec 22, 2025 - Dec 28, 2025",Pineapple Guava Punch,211-34-0236,Smoothie Pouches,$2499.84 ,749,196,196,$156.13 ,51
"Dec 22, 2025 - Dec 28, 2025",Pizzalicious Veggie Loops,071-06-0659,BFY Snacks,$2885.27 ,497,317,317,$290.23 ,53
"Dec 22, 2025 - Dec 28, 2025",Strawberry Banana Shake,211-34-0230,Smoothie Pouches,$22699.00 ,6724,1475,1475,$1226.58 ,402
"Dec 22, 2025 - Dec 28, 2025",Strawberry Banana Shake–4 count,211-34-0238,Smoothie Pouches,$32592.22 ,2827,1182,1182,$2794.07 ,263
"Dec 22, 2025 - Dec 28, 2025",Strawberry Bananza YoGos,284-10-1821,Smoothie Pouches,$2278.71 ,663,256,256,$140.44 ,45
"Dec 22, 2025 - Dec 28, 2025",Strawberry Bananza YoGos–4 count,284-10-4983,Smoothie Pouches,$31286.51 ,2677,1148,1148,$2389.49 ,223
"Dec 22, 2025 - Dec 28, 2025",Super Chicken Dippers,270-02-0128,Kids Meals,$35992.94 ,3753,1374,1374,$3469.63 ,397
"Dec 22, 2025 - Dec 28, 2025",Tropical Avocado Greens,211-34-0237,Smoothie Pouches,$5152.54 ,1534,441,441,$378.50 ,123
"Dec 22, 2025 - Dec 28, 2025",Tropical Mango Twist YoGos,284-10-0310,Smoothie Pouches,$3360.36 ,982,321,321,$194.79 ,63
"Dec 29, 2025 - Jan 4, 2026",Apple Berry Blast YoGos,284-10-4013,Smoothie Pouches,$-13.85 ,-4,2,2,$3.60 ,1
"Dec 29, 2025 - Jan 4, 2026",Apple Berry Blast YoGos–4 count,284-10-8661,Smoothie Pouches,$35125.40 ,3179,1206,1206,$16395.98 ,1605
"Dec 29, 2025 - Jan 4, 2026",Apple Pie Oat Bakes,071-20-0967,Kids Lunchbox,$25033.17 ,4770,1412,1412,$14888.85 ,3069
"Dec 29, 2025 - Jan 4, 2026",Banana Pitaya Rings,007-10-0291,Toddler Snack,$56400.25 ,12556,1700,1700,$22034.74 ,5576
"Dec 29, 2025 - Jan 4, 2026","Banana, Strawberry, Butternut Squash Minis",007-10-2732,Toddler Snack,$0.00 ,0,0,0,$0.00 ,0
"Dec 29, 2025 - Jan 4, 2026",Berry Banana Blast,211-34-0231,Smoothie Pouches,$25311.39 ,7636,1479,1479,$7228.90 ,2381
"Dec 29, 2025 - Jan 4, 2026",Berry Banana Blast–4 count,211-34-0239,Smoothie Pouches,$12845.33 ,1155,434,434,$4918.50 ,476
"Dec 29, 2025 - Jan 4, 2026",Blueberry Carrot Puffs,007-10-3297,Toddler Snack,$15485.90 ,3588,507,507,$9005.94 ,2278
"Dec 29, 2025 - Jan 4, 2026",Blueberry Muffin Oat Bakes,071-20-0966,Kids Lunchbox,$35726.37 ,6748,1532,1532,$20768.98 ,4246
"Dec 29, 2025 - Jan 4, 2026",Cheesy White Cheddar Stellar Puffs,007-10-6435,Toddler Snack,$0.00 ,0,0,0,$0.00 ,0
"Dec 29, 2025 - Jan 4, 2026",Chicken Veggie Sliders,270-02-8577,Kids Meals,$39690.18 ,4349,1250,1250,$17609.16 ,2117
"Dec 29, 2025 - Jan 4, 2026",Chocolate Chip Oat Bakes,071-20-0965,Kids Lunchbox,$32638.74 ,6113,1521,1521,$17872.53 ,3640
"Dec 29, 2025 - Jan 4, 2026",Cinna-Banana Twist Stellar Puffs,007-10-5166,Toddler Snack,$0.00 ,0,0,0,$0.00 ,0
"Dec 29, 2025 - Jan 4, 2026",Green Dream,211-34-0232,Smoothie Pouches,$21165.78 ,6413,1454,1454,$6823.57 ,2249
"Dec 29, 2025 - Jan 4, 2026",Green Dream–4 count,211-34-0240,Smoothie Pouches,$3750.66 ,338,166,166,$1380.86 ,133
"Dec 29, 2025 - Jan 4, 2026",Kale Apple Curls,007-10-2035,Toddler Snack,$72350.76 ,16187,1704,1704,$29833.59 ,7553
"Dec 29, 2025 - Jan 4, 2026",Mac + Cheesy Veggie Loops,071-06-0658,BFY Snacks,$3916.78 ,693,366,366,$1246.73 ,241
"Dec 29, 2025 - Jan 4, 2026","Mango, Blueberry, Zucchini, Banana Minis",007-10-3137,Toddler Snack,$0.00 ,0,0,0,$0.00 ,0
"Dec 29, 2025 - Jan 4, 2026",Mini Turkey Kale Meatballs,270-02-2902,Kids Meals,$65407.99 ,7167,1534,1534,$28860.83 ,3460
"Dec 29, 2025 - Jan 4, 2026",Organic Oatmeal Baby Cereal,007-10-9801,Baby Cereal,$39549.94 ,7262,1587,1587,$11601.67 ,2363
"Dec 29, 2025 - Jan 4, 2026",Pineapple Guava Punch,211-34-0236,Smoothie Pouches,$2493.50 ,764,181,181,$712.84 ,239
"Dec 29, 2025 - Jan 4, 2026",Pizzalicious Veggie Loops,071-06-0659,BFY Snacks,$3862.23 ,688,372,372,$1401.69 ,273
"Dec 29, 2025 - Jan 4, 2026",Strawberry Banana Shake,211-34-0230,Smoothie Pouches,$24036.33 ,7213,1493,1493,$5806.53 ,1919
"Dec 29, 2025 - Jan 4, 2026",Strawberry Banana Shake–4 count,211-34-0238,Smoothie Pouches,$39330.54 ,3490,1233,1233,$14833.10 ,1420
"Dec 29, 2025 - Jan 4, 2026",Strawberry Bananza YoGos,284-10-1821,Smoothie Pouches,$3376.85 ,1040,327,327,$931.92 ,336
"Dec 29, 2025 - Jan 4, 2026",Strawberry Bananza YoGos–4 count,284-10-4983,Smoothie Pouches,$39899.96 ,3598,1279,1279,$17619.17 ,1726
"Dec 29, 2025 - Jan 4, 2026",Super Chicken Dippers,270-02-0128,Kids Meals,$52873.18 ,5778,1541,1541,$22034.37 ,2659
"Dec 29, 2025 - Jan 4, 2026",Tropical Avocado Greens,211-34-0237,Smoothie Pouches,$5905.20 ,1793,434,434,$1885.09 ,618
"Dec 29, 2025 - Jan 4, 2026",Tropical Mango Twist YoGos,284-10-0310,Smoothie Pouches,$4007.16 ,1247,352,352,$1288.09 ,463
"Jan 5, 2026 - Jan 11, 2026",Apple Berry Blast YoGos,284-10-4013,Smoothie Pouches,$17.36 ,5,2,2,$3.40 ,1
"Jan 5, 2026 - Jan 11, 2026",Apple Berry Blast YoGos–4 count,284-10-8661,Smoothie Pouches,$34664.06 ,3577,1254,1254,$34858.27 ,3591
"Jan 5, 2026 - Jan 11, 2026",Apple Pie Oat Bakes,071-20-0967,Kids Lunchbox,$29616.50 ,5512,1491,1491,$14675.92 ,3009
"Jan 5, 2026 - Jan 11, 2026",Banana Pitaya Rings,007-10-0291,Toddler Snack,$59801.55 ,13375,1720,1720,$24873.21 ,6294
"Jan 5, 2026 - Jan 11, 2026","Banana, Strawberry, Butternut Squash Minis",007-10-2732,Toddler Snack,$0.00 ,0,0,0,$0.00 ,0
"Jan 5, 2026 - Jan 11, 2026",Berry Banana Blast,211-34-0231,Smoothie Pouches,$24014.63 ,7831,1530,1530,$15650.11 ,5406
"Jan 5, 2026 - Jan 11, 2026",Berry Banana Blast–4 count,211-34-0239,Smoothie Pouches,$12775.92 ,1180,445,445,$9042.38 ,864
"Jan 5, 2026 - Jan 11, 2026",Blueberry Carrot Puffs,007-10-3297,Toddler Snack,$34532.32 ,8078,852,852,$20838.29 ,5309
"Jan 5, 2026 - Jan 11, 2026",Blueberry Muffin Oat Bakes,071-20-0966,Kids Lunchbox,$39954.96 ,7396,1528,1528,$18801.32 ,3844
"Jan 5, 2026 - Jan 11, 2026",Cheesy White Cheddar Stellar Puffs,007-10-6435,Toddler Snack,$0.00 ,0,0,0,$0.00 ,0
"Jan 5, 2026 - Jan 11, 2026",Chicken Veggie Sliders,270-02-8577,Kids Meals,$50983.25 ,6307,1329,1329,$37321.23 ,4928
"Jan 5, 2026 - Jan 11, 2026",Chocolate Chip Oat Bakes,071-20-0965,Kids Lunchbox,$38196.01 ,7049,1558,1558,$17094.88 ,3506
"Jan 5, 2026 - Jan 11, 2026",Cinna-Banana Twist Stellar Puffs,007-10-5166,Toddler Snack,$0.00 ,0,0,0,$0.00 ,0
"Jan 5, 2026 - Jan 11, 2026",Green Dream,211-34-0232,Smoothie Pouches,$20178.83 ,6604,1494,1494,$13611.62 ,4701
"Jan 5, 2026 - Jan 11, 2026",Green Dream–4 count,211-34-0240,Smoothie Pouches,$3492.13 ,327,161,161,$2471.78 ,236
"Jan 5, 2026 - Jan 11, 2026",Kale Apple Curls,007-10-2035,Toddler Snack,$71060.75 ,16158,1703,1703,$33858.73 ,8613
"Jan 5, 2026 - Jan 11, 2026",Mac + Cheesy Veggie Loops,071-06-0658,BFY Snacks,$4699.86 ,882,411,411,$2345.83 ,484
"Jan 5, 2026 - Jan 11, 2026","Mango, Blueberry, Zucchini, Banana Minis",007-10-3137,Toddler Snack,$0.00 ,0,0,0,$0.00 ,0
"Jan 5, 2026 - Jan 11, 2026",Mini Turkey Kale Meatballs,270-02-2902,Kids Meals,$84862.00 ,10263,1588,1588,$54881.79 ,7227
"Jan 5, 2026 - Jan 11, 2026",Organic Oatmeal Baby Cereal,007-10-9801,Baby Cereal,$44214.90 ,8126,1615,1615,$13821.56 ,2818
"Jan 5, 2026 - Jan 11, 2026",Pineapple Guava Punch,211-34-0236,Smoothie Pouches,$2714.29 ,902,200,200,$1994.76 ,693
"Jan 5, 2026 - Jan 11, 2026",Pizzalicious Veggie Loops,071-06-0659,BFY Snacks,$4624.21 ,880,401,401,$2664.08 ,548
"Jan 5, 2026 - Jan 11, 2026",Strawberry Banana Shake,211-34-0230,Smoothie Pouches,$24268.60 ,7804,1543,1543,$13680.26 ,4738
"Jan 5, 2026 - Jan 11, 2026",Strawberry Banana Shake–4 count,211-34-0238,Smoothie Pouches,$38839.32 ,3540,1263,1263,$25103.05 ,2380
"Jan 5, 2026 - Jan 11, 2026",Strawberry Bananza YoGos,284-10-1821,Smoothie Pouches,$3920.55 ,1485,370,370,$2979.50 ,1212
"Jan 5, 2026 - Jan 11, 2026",Strawberry Bananza YoGos–4 count,284-10-4983,Smoothie Pouches,$41143.92 ,4244,1280,1280,$41233.59 ,4251
"Jan 5, 2026 - Jan 11, 2026",Super Chicken Dippers,270-02-0128,Kids Meals,$69855.44 ,8545,1616,1616,$47859.40 ,6319
"Jan 5, 2026 - Jan 11, 2026",Tropical Avocado Greens,211-34-0237,Smoothie Pouches,$5433.71 ,1805,452,452,$4102.03 ,1419
"Jan 5, 2026 - Jan 11, 2026",Tropical Mango Twist YoGos,284-10-0310,Smoothie Pouches,$3291.07 ,1270,332,332,$2637.73 ,1076
"Jan 12, 2026 - Jan 18, 2026",Apple Berry Blast YoGos,284-10-4013,Smoothie Pouches,$0.00 ,0,0,0,$0.00 ,0
"Jan 12, 2026 - Jan 18, 2026",Apple Berry Blast YoGos–4 count,284-10-8661,Smoothie Pouches,$35474.43 ,3632,1262,1262,$33101.56 ,3431
"Jan 12, 2026 - Jan 18, 2026",Apple Pie Oat Bakes,071-20-0967,Kids Lunchbox,$29823.91 ,5497,1481,1481,$14243.04 ,2887
"Jan 12, 2026 - Jan 18, 2026",Banana Pitaya Rings,007-10-0291,Toddler Snack,$63344.81 ,14064,1732,1732,$25750.33 ,6465
"Jan 12, 2026 - Jan 18, 2026","Banana, Strawberry, Butternut Squash Minis",007-10-2732,Toddler Snack,$0.00 ,0,0,0,$0.00 ,0
"Jan 12, 2026 - Jan 18, 2026",Berry Banana Blast,211-34-0231,Smoothie Pouches,$23951.82 ,8818,1534,1534,$16363.52 ,6615
"Jan 12, 2026 - Jan 18, 2026",Berry Banana Blast–4 count,211-34-0239,Smoothie Pouches,$11271.55 ,1049,416,416,$10102.07 ,949
"Jan 12, 2026 - Jan 18, 2026",Blueberry Carrot Puffs,007-10-3297,Toddler Snack,$40763.19 ,9458,877,877,$24737.41 ,6230
